stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10050,FARYEAN,Farmington Ave @ opp Yeaton St,41.699695,-72.792204,,,,,,0
10051,FARLEWN,Farmington Ave @ Lewis Rd,41.700705,-72.79316,,,,,,0
10052,FARFRIN,Farmington Ave @ Fribbieb Dairy Barn,41.702422,-72.794829,,,,,,0
10055,COLFIEE,Colt Hwy @ Fienemann Rd,41.711504,-72.80831,,,,,,0
10056,COLSOUN,Colt Hwy @ South Rd,41.722197,-72.788972,,,,,,0
10059,FIECOLS,Fienemann Rd @ Colt Hwy,41.710798,-72.809073,,,,,,0
10060,FIEFARE,Fienemann Rd @ Farm Springs Rd,41.707455,-72.80514,,,,,,0
10061,FIEBATE,Fienemann Rd @ Batterson Park Rd,41.70589,-72.799221,,,,,,0
10063,FARSLAS,Farmington Ave @ Slater Rd,41.703039,-72.795725,,,,,,0
10064,FAR950S,Farmington Ave @ 950 Farmington Ave,41.702198,-72.794902,,,,,,0
10065,FARLEWS,Farmington Ave @ opp Lewis Rd,41.700527,-72.793269,,,,,,0
10066,FARYEAS,Farmington Ave @ Yeaton St,41.699776,-72.792555,,,,,,0
10068,FARHUTS,Farmington Ave @ Hutchinson St,41.698212,-72.791527,,,,,,0
10069,FAREDDS,Farmington Ave @ opp Eddy Glover Blvd,41.682902,-72.788195,,,,,,0
10076,FARMCKS,Farmington Ave @ McKinley Dr,41.693261,-72.790828,,,,,,0
10077,FARGOVS,Farmington Ave @ Governor St,41.688595,-72.789378,,,,,,0
10078,FARRICS,Farmington Ave @ Richmond Ave,41.686334,-72.788871,,,,,,0
10079,FAROSGS,Farmington Ave @ Osgood Ave,41.68528,-72.788642,,,,,,0
10080,FARALLS,Farmington Ave @ opp Allen St,41.681615,-72.788014,,,,,,0
10081,FARHAYS,Farmington Ave @ Hayes St,41.68023,-72.787676,,,,,,0
10082,FARMILS,Farmington Ave @ Miller St,41.679229,-72.786927,,,,,,0
10083,WASLASS,Washington St @ Lasalle St,41.677397,-72.785536,,,,,,0
10084,WAS260S,Washington St @ 260 Washington St,41.675225,-72.785042,,,,,,0
10091,MAILAFN,Main St @ opp Lafayette St,41.670916,-72.781028,,,,,,0
10092,MAILEE,Main St @ Lee St,41.6724,-72.781099,,,,,,0
10093,NORSEXE,North St @ opp Sexton St,41.673302,-72.780675,,,,,,0
10094,NORTREE,North St @ opp Tremont St,41.673676,-72.777481,,,,,,0
10095,NORERWE,North St @ opp Erwin Pl,41.673774,-72.776247,,,,,,0
10096,OAKNORN,Oak St @ North St,41.674712,-72.774988,,,,,,0
10097,OAKPUTN,Oak St @ Putnam St,41.675963,-72.774975,,,,,,0
10099,OAKDALN,Oak St @ Daly Ave,41.678161,-72.775336,,,,,,0
10100,OAKLASN,Oak St @ Lasalle St,41.68011,-72.775673,,,,,,0
10101,OAK253N,Oak St @ 253 Oak St,41.681218,-72.775854,,,,,,0
10102,CARCARN,Carlton St @ opp Cranston Ter,41.686383,-72.77458,,,,,,0
10103,ALLDUDE,Allen St @ Dudley St,41.68263,-72.775248,,,,,,0
10104,CARALLN,Carlton St @ Allen St,41.683228,-72.773989,,,,,,0
10105,CARROXN,Carlton St @ Roxbury Rd,41.684729,-72.774254,,,,,,0
10106,CARSTAN,Carlton St @ Stratford Rd,41.687393,-72.774785,,,,,,0
10107,CARCOMN,Carlton St @ Commonwealth Ave,41.68868,-72.775013,,,,,,0
10108,CAREDDN,Carlton St @ Eddy Glover Blvd,41.691084,-72.775435,,,,,,0
10109,EDDSENW,Eddy Glover Blvd @ opp Seneca St,41.691343,-72.776609,,,,,,0
10110,EDDTUNW,Eddy Glover Blvd @ opp Tunixis St,41.690934,-72.780627,,,,,,0
10111,EDD303S,Eddy Glover Blvd @ 303 Eddy Glover Blvd,41.689237,-72.783242,,,,,,0
10112,EDDCOMS,Eddy Glover Blvd @ opp Commonwealth Ave,41.688021,-72.783219,,,,,,0
10113,EDDMCCW,Commonwealth Ave @ Mcclintock St,41.686726,-72.784538,,,,,,0
10114,EDDHAWN,Eddy Glover Blvd @ Hawthorne St,41.686252,-72.783631,,,,,,0
10115,EDDCOMN,Eddy Glover Blvd @ Commonwealth Ave,41.687449,-72.783062,,,,,,0
10116,COMEDDE,Commonwealth Ave @ Eddy Glover Blvd,41.687753,-72.782444,,,,,,0
10117,COMTUNE,Commonwealth Ave @ opp Tunxis St,41.688127,-72.780048,,,,,,0
10118,COMPEQE,Commonwealth Ave @ Pequot St,41.688457,-72.778003,,,,,,0
10119,COMCARE,Commonwealth Ave @ Carlton St,41.688814,-72.775558,,,,,,0
10120,COMPARE,Commonwealth Ave @ Park Rd,41.689179,-72.77321,,,,,,0
10121,COMSTAE,Commonwealth Ave @ Stanley St,41.689607,-72.771031,,,,,,0
10124,STALYLN,Stanley St @ Lyle Rd,41.695712,-72.772249,,,,,,0
10125,STABLAKN,Stanley St @ Blake Rd,41.697124,-72.773809,,,,,,0
10126,STACHRIN,Stanley St @ opp Chrisopher Cir,41.698983,-72.774219,,,,,,0
10147,STADRUS,Stanley St @ opp Drury Ln,41.70069,-72.774799,,,,,,0
10148,STABLAKS,Stanley St @ Blake Rd,41.696937,-72.773991,,,,,,0
10149,STALYLS,Stanley St @ opp Lyle Rd,41.695837,-72.772721,,,,,,0
10151,STANEDDS,Stanley St @ Eddy Glover Blvd,41.691904,-72.77132,,,,,,0
10152,COMSTAW,Commonwealth Ave @ Stanley St,41.689768,-72.771104,,,,,,0
10153,COMUNCW,Commonwealth Ave @ Uncas Rd,41.689251,-72.773863,,,,,,0
10154,CARCOMS,Carlton St @ Commonwealth Ave,41.688698,-72.775243,,,,,,0
10155,CARSTRS,Carlton St @ Stratford Rd,41.687357,-72.77499,,,,,,0
10156,CARCRAS,Carlton St @ Cranston Ter,41.686383,-72.774797,,,,,,0
10157,CARROXS,Carlton St @ Roxbury Rd,41.684685,-72.774484,,,,,,0
10158,ALLCARW,Allen St @ Carlton St,41.682897,-72.774304,,,,,,0
10159,ALLOAKW,Allen St @ Oak St,41.682746,-72.775768,,,,,,0
10160,OAK254S,Oak St @ 254 Oak St,41.681209,-72.776096,,,,,,0
10161,OAKLAS,Oak St @ Lasalle St,41.679645,-72.775831,,,,,,0
10162,OAKDALS,Oak St @ Daly Ave,41.67809,-72.775566,,,,,,0
10163,OAKPUTS,Oak St @ Putnam St,41.676419,-72.775277,,,,,,0
10164,OAKNORS,Oak St @ North St,41.674712,-72.775205,,,,,,0
10165,NORERWW,North St @ Erwin Pl,41.673971,-72.776162,,,,,,0
10166,NORTREW,North St @ Tremont St,41.673801,-72.77794,,,,,,0
10167,NORSEXW,North St @ Sexton St,41.673472,-72.780699,,,,,,0
10168,MAILEES,Main St @ opp Lee St,41.672355,-72.781329,,,,,,0
10169,MAILAFS,Main St @ Lafayette St,41.671309,-72.781269,,,,,,0
10184,LINLINS,Lincoln St @ Lincoln Ct,41.664746,-72.796819,,,,,,0
10186,BLASBUW,Black Rock Ave @ Opp S Burritt St,41.664487,-72.798452,,,,,,0
10187,BLASHES,Black Rock Ave @ Sherwood Rd,41.663808,-72.800581,,,,,,0
10189,BLAHARS,Black Rock Ave @ Opp Harrison St,41.662013,-72.802651,,,,,,0
10191,BLAOLDN,Black Rock Ave @ Oldfield St,41.661701,-72.80651,,,,,,0
10192,BLANEWW,Black Rock Ave @ Opp New Hampshire Dr,41.66305,-72.808166,,,,,,0
10193,BLAWARW,Black Rock Ave @ Warren St,41.663774,-72.810973,,,,,,0
10194,BLATEXW,Black Rock Ave @ Opp Texas Dr,41.664561,-72.813428,,,,,,0
10195,WOOMERW,Woodford Ave @ Mereline Ave,41.66885,-72.846806,,,,,,0
10196,WOODALW,Woodford Ave @ Dallas Ave,41.669913,-72.850181,,,,,,0
10197,WOOKENW,Woodford Ave @ Kent St,41.671378,-72.85467,,,,,,0
10198,WOOEASW,Woodford Ave @ East St,41.672646,-72.858639,,,,,,0
10200,EMACROW,E Main St @ Opp Crown St,41.672349,-72.864217,,,,,,0
10201,EMAPLAW,E Main St @ opp Plainville Ctr Library,41.67175,-72.86585,,,,,,0
10202,EMANORTW,E Main St @ Norton Pl,41.673583,-72.860987,,,,,,0
10203,WMAPIEW,W Main St @ opp Pierce St,41.670846,-72.869358,,,,,,0
10204,WMASTRW,W Main St @ opp Strong Ct,41.670283,-72.872128,,,,,,0
10205,WMANWAW,W Main St @ N Washington St,41.670094,-72.87508,,,,,,0
10206,FORWMAW,Forestville Ave @ opp W Main St,41.66994,-72.879447,,,,,,0
10207,EMABROW,E Main St @ Broad St,41.67272,-72.897331,,,,,,0
10208,MOUMIDDW,Mountain Rd @ Middle St,41.666591,-72.922742,,,,,,0
10212,FORBOHN,Forestville Ave @ Bohemia St,41.67277,-72.885631,,,,,,0
10213,EMA189W,E Main St @ 189 E Main St,41.672884,-72.891209,,,,,,0
10214,EMALINW,E Main St @ Lincoln Ave,41.672721,-72.894875,,,,,,0
10215,BROCENW,Broad St @ Central St,41.673327,-72.898638,,,,,,0
10216,BROBROW,Broad St @ Broad Pl,41.671974,-72.903996,,,,,,0
10217,BROEMMW,Broad St @ Emmett St,41.672166,-72.912115,,,,,,0
10218,EMMBROS,Emmett St @ Broad St,41.671593,-72.913215,,,,,,0
10222,SOURIDGW,South St @ Opp Ridge Rd,41.668186,-72.928757,,,,,,0
10223,SOUEASW,South St @ Opp East Rd,41.668479,-72.931249,,,,,,0
10224,SOUEASTW,South St @ East St,41.668781,-72.933814,,,,,,0
10225,SOUMELW,South St @ Mellen St,41.668707,-72.936694,,,,,,0
10227,SOUWILLW,South St @ Willis St,41.668043,-72.939608,,,,,,0
10228,MAISOUTN,Main St @ South St,41.668442,-72.943117,,,,,,0
10234,STAFAIRN,Stafford Ave @ Fair St,41.680277,-72.9034,,,,,,0
10235,STAJEWN,Stafford Ave @ Jewel St,41.686586,-72.903456,,,,,,0
10236,STAMOUN,Stafford Ave @ Mountain View Ave,41.692973,-72.907698,,,,,,0
10238,FARMIXW,Farmington Ave @ Mix St,41.693415,-72.914984,,,,,,0
10239,FARVINW,Farmington Ave @ Vincent Rd,41.692358,-72.917996,,,,,,0
10240,FARMORW,Farmington Ave @ opp Morris Ave,41.691454,-72.920585,,,,,,0
10243,FARHOOW,Farmington Ave @ Hoover Ave,41.688811,-72.930093,,,,,,0
10244,FAROAKS,Farmington Ave @ Oakland St,41.686356,-72.937181,,,,,,0
10245,FARSTES,Farmington Ave @ opp Stewart St,41.683762,-72.940492,,,,,,0
10246,FARBURLS,Farmington Ave @ Burlington Ave,41.682223,-72.942523,,,,,,0
10247,NMANORS,N Main St @ North St,41.680726,-72.947336,,,,,,0
10249,NMACENTS,N Main St @ Center St,41.676142,-72.946868,,,,,,0
10252,WESSCHS,West St @ School St,41.671555,-72.949401,,,,,,0
10253,WESGRIS,West St @ Gridley St,41.668098,-72.948319,,,,,,0
10254,SOUWESE,South St @ West St,41.667411,-72.947495,,,,,,0
10256,MAISOUHS,Main St @ South St,41.668379,-72.943347,,,,,,0
10258,SOUWILE,South St @ Willis St,41.667909,-72.939439,,,,,,0
10259,SOUSEYME,South St @ Seymour St,41.668214,-72.938132,,,,,,0
10260,SOUEASE,South St @ Emily Ln,41.668629,-72.933947,,,,,,0
10261,SOUEASTE,South St @ East Rd,41.668327,-72.931285,,,,,,0
10262,SOURIDGE,South St @ Ridge Rd,41.668052,-72.928998,,,,,,0
10265,MIDLAKS,Middle St @ Lake Ave,41.665145,-72.921336,,,,,,0
10267,MIDBATS,Middle St @ Battisto Rd,41.661125,-72.91838,,,,,,0
10269,MIDCROS,Middle St @ Cross St,41.656892,-72.914878,,,,,,0
10272,EMMRONN,Emmett St @ Ronzo Rd,41.651984,-72.904604,,,,,,0
10275,EMMPINN,Emmett St @ Pinewood Terrace Condo,41.662151,-72.907627,,,,,,0
10282,HIGGOOW,High St @ Goodwin St,41.67397,-72.937089,,,,,,0
10283,HIGBELWW,High St @ Bellevue Ave,41.673637,-72.940065,,,,,,0
10284,HIGMAIW,High St @ Main St,41.673492,-72.942424,,,,,,0
10287,MOUMIDDE,Mountain Rd @ Middle St,41.66643,-72.92279,,,,,,0
10302,WMAHOEE,W Main St @ Hoerle Ct,41.669717,-72.878963,,,,,,0
10303,WMAWASHE,W Main St @ Washington St,41.669924,-72.875261,,,,,,0
10304,WMASTOE,W Main St @ Strong Ct,41.670131,-72.87197,,,,,,0
10305,WMAPIEE,W Main St @ Pierce St,41.670766,-72.869031,,,,,,0
10308,ALECOUS,Alexander Rd @ Country Club Rd,41.706164,-72.787771,,,,,,0
10319,STASTAN,Stanley St @ Stanley Woods Condo,41.702862,-72.775136,,,,,,0
10320,STAAWSN,Stanley St @ AW Stanley Park,41.703961,-72.775498,,,,,,0
10321,STAHUBEN,Stanley St @ opp Huber St,41.705552,-72.775775,,,,,,0
10322,STACOUW,Stanley St @ Country Club Rd,41.708162,-72.775761,,,,,,0
10323,COUHIGW,Country Club Rd @ Highridge Rd,41.708217,-72.778654,,,,,,0
10324,COUNACW,Country Club Rd @ opp Nachilly Dr,41.707896,-72.781862,,,,,,0
10325,COUCREW,Country Club Rd @ Crestwood Ln,41.707335,-72.787346,,,,,,0
10326,ALE268E,Alexander Rd @ 268 Alexander Rd,41.70645,-72.785531,,,,,,0
10327,ALENACE,Alexander Rd @ Nachilly Dr,41.706868,-72.781488,,,,,,0
10328,ALE100E,Alexander Rd @ 100 Alexander Rd,41.70718,-72.778486,,,,,,0
10329,STEALES,Stanley St @ Alexander Rd,41.707304,-72.775835,,,,,,0
10330,STAHUBES,Stanley St @ Huber St,41.705624,-72.775981,,,,,,0
10331,STAAWSS,Stanley St @ A W Stanley Park,41.703765,-72.775668,,,,,,0
10332,STASTANS,Stanley St @ Stanley Woods Condo,41.702773,-72.775354,,,,,,0
10335,TUNPLAIW,Tunxis Comm College @ Plainville Ave,41.704873,-72.878795,,,,,,0
10343,MAIJACKN,Uconn Health Blvd @ Pond,41.734183,-72.793543,,,,,,0
10345,FAREXCHS,Farmington Ave @ Exchange,41.735488,-72.795613,,,,,,0
10346,FAR308FS,Farmington Ave @ 308-314 Farmington Ave,41.733112,-72.797612,,,,,,0
10347,FAR400FS,Farmington Ave @ 400 Farmington Ave,41.730869,-72.799756,,,,,,0
10353,FAR5FARN,Farm Springs Rd @ 5 Farm Springs Rd,41.709698,-72.804352,,,,,,0
10354,FAR4FARS,Farm Springs Rd @ 4 Farm Springs Rd,41.709475,-72.80457,,,,,,0
10355,FARRUPCN,Farm Springs Rd @ UPC Fire Security,41.710619,-72.8044,,,,,,0
10356,FARHARTS,Farm Springs Rd @ The Hartford Ins,41.710521,-72.804631,,,,,,0
10357,FAROTISN,Farm Springs Rd @ Otis Elevator,41.708045,-72.803663,,,,,,0
10358,FAROTISS,Farm Springs Rd @ Otis Elevator,41.708063,-72.803905,,,,,,0
10364,EMAiNEWE,E Main St @ opp New Britain Plaza,41.670513,-72.778959,,,,,,0
10723,NMAMCDSN,N Main St @ McDonalds,41.674722,-72.946249,,,,,,0
10724,NMACENN,N Main St @ Center St,41.675544,-72.946456,,,,,,0
10725,NMARACN,N Main St @ Race St,41.678707,-72.94703,,,,,,0
10726,NMANORN,N Main St @ North St,41.680923,-72.947082,,,,,,0
10729,JACFRAW,Jacobs St @ Francis St,41.67469,-72.951427,,,,,,0
10730,ADDJACS,Addison St @ Jacobs St,41.674295,-72.953084,,,,,,0
10731,GAYTOWE,Gaylord St @ Gaylord Towers,41.673447,-72.951994,,,,,,0
10732,GAYWESE,Gaylord St @ West St,41.673583,-72.950155,,,,,,0
10735,NMACVSS,North Main St @ Park Plaza,41.671871,-72.945736,,,,,,0
10736,FED132,Federal St @ 132 Federal St,41.679819,-72.942688,,,,,,0
10737,GOOWOOE,Goodwin St @ Woodland St,41.679965,-72.938405,,,,,,0
10738,GOOCENS,Goodwin St @ Center St,41.677642,-72.937869,,,,,,0
10739,GOOQUES,Goodwin St @ Queen St,41.675739,-72.937672,,,,,,0
10740,BREBRIE,Brewster Rd @ Bristol Hospital,41.675848,-72.935676,,,,,,0
10741,HARQUEW,Harrison St @ Queen St,41.67491,-72.935481,,,,,,0
10742,NORMAPN,North St @ Maple St,41.682026,-72.94245,,,,,,0
10743,FARSTEN,Farmington Ave @ Stewart St,41.683476,-72.940528,,,,,,0
10744,FAROAKLN,Farmington Ave @ Oakland St,41.686294,-72.936939,,,,,,0
10745,FARHOOVE,Farmington Ave @ Hoover Ave,41.688506,-72.930419,,,,,,0
10746,JERDORN,Jerome Ave @ Dorothy Rd,41.690502,-72.927385,,,,,,0
10749,HEFSSN,Hefbern St @ Stop&Shop,41.691397,-72.925123,,,,,,0
10751,FARMORE,Farmington Ave @ Morris Ave,41.691204,-72.920754,,,,,,0
10752,FARCOLLE,Farmington Ave @ Collier Ave,41.692234,-72.91779,,,,,,0
10753,FARBROOE,Farmington Ave @ Brook St,41.693326,-72.914682,,,,,,0
10755,FARFRAE,Farmington Ave @ Hartford Health Go Health Urgent Care,41.697524,-72.903334,,,,,,0
10756,FAREBLE,Farmington Ave @ Eblens,41.698394,-72.898966,,,,,,0
10757,FARCAME,Farmington Ave @ Camp St,41.699379,-72.894186,,,,,,0
10758,SCOFARN,Scott Swamp Rd @ Farmington Chase Cresent,41.703127,-72.886673,,,,,,0
10759,SCOINWS,Scott Swamp Rd @ Inwood Ln,41.703986,-72.885899,,,,,,0
10760,FARHAMW,Farmington Ave @ Hampton Ct,41.699612,-72.893981,,,,,,0
10761,FARWALMW,Farmington Ave @ opp WalMart,41.698626,-72.898651,,,,,,0
10763,FARSTEW,Farmington Ave @ Stephen Auto Mall,41.696271,-72.907387,,,,,,0
10764,STAMALN,Stafford Ave @ opp Maltby St,41.700978,-72.910503,,,,,,0
10765,STASONN,Stafford Ave @ Sonstrom Rd,41.706992,-72.911709,,,,,,0
10766,STABIRN,Stafford Ave @ Birchwood Dr,41.711808,-72.913203,,,,,,0
10767,BIRBIRN,Birchwood Dr @ Birchwood Manor,41.713248,-72.911583,,,,,,0
10768,STESHEW,Steven St @ Sheffield Ln,41.714272,-72.917686,,,,,,0
10769,STEJEOW,Steven St @ Jerome Ave,41.713281,-72.927805,,,,,,0
10770,JERMAPS,Jerome Ave @ Maple Ave,41.702628,-72.928177,,,,,,0
10771,JERCASS,Jerome Ave @ Case St,41.694165,-72.928322,,,,,,0
10773,STAMOUS,Stafford Ave @ opp Mountain View Ave,41.692973,-72.907831,,,,,,0
10774,STAJEWS,Stafford Ave @ opp Jewel St,41.68655,-72.903698,,,,,,0
10775,STABRIE,Stafford Ave @ Bristol Senior Ctr,41.683906,-72.900948,,,,,,0
10776,STABROS,Stafford Ave @ Brook St,41.680071,-72.903606,,,,,,0
10777,BRODOUN,Brook St @ Douglas Rd,41.681517,-72.906572,,,,,,0
10778,BROHARN,Brook St @ Hardwick Rd,41.683795,-72.908281,,,,,,0
10779,BRORATN,Brook St @ Rathbun Rd,41.688618,-72.912013,,,,,,0
10780,NORHUNW,North St @ Hungerford Aly,41.681309,-72.945135,,,,,,0
10781,NMARACES,N Main St @ Race St,41.679269,-72.947334,,,,,,0
12158,MIDNORS,Norpaco Foods @ Bysiewicz Dr,41.585355,-72.722406,,,,,,0
12335,STADRUN,Stanley St @ Drury Ln,41.700824,-72.774617,,,,,,0
12336,STABARS,Stanley St @ Barbour Rd,41.698277,-72.77428,,,,,,0
12374,COU229W,Country Club Rd @  229  Country Club Rd,41.707611,-72.78461,,,,,,0
12382,ARC100N,Arch St @ 100 Arch St,41.664411,-72.78206,,,,,,0
12394,ARC85S,Arch St @ 85 Arch St,41.664697,-72.782205,,,,,,0
12395,LINHARN,Linwood St @ Hart St,41.659963,-72.7892,,,,,,0
12396,LINHIGN,Linwood St @ Highland St,41.660866,-72.789345,,,,,,0
12397,LINHARS,Linwood St @ Hart St,41.659766,-72.789382,,,,,,0
12401,WASCOM,Washington Ave @ Community Health Ctr,41.671605,-72.784112,,,,,,0
12402,BURSECS,Burritt St @ Security Manor,41.67731,-72.793958,,,,,,0
12403,BUR238S,Burritt St @ 238 Burritt St,41.671627,-72.797554,,,,,,0
12404,MYRBURE,Myrtle St @ Burritt St,41.669652,-72.797373,,,,,,0
12405,MYR200E,Myrtle St @ 200 Myrtle St,41.669757,-72.789594,,,,,,0
12515,BROSILW,Broad St @ Silver St,41.672984,-72.79079,,,,,,0
12527,OSGCORE,Osgood Ave @ Corbin Ave,41.684094,-72.801771,,,,,,0
12545,FEDBURS,Federal St @ Burger King,41.680986,-72.946308,,,,,,0
12558,FARHOOKN,Farmington Ave @ Hooker St,41.675318,-72.857866,,,,,,0
12564,NBSBAYNE,CTfastrak Downtown New Britain Station @ Bay N,41.66853,-72.780025,,,,,,0
12565,NBSBAYME,CTfastrak Downtown New Britain Station @ Bay M,41.668592,-72.780364,,,,,,0
12566,UCOPAS,Dowling Way @ UConn Outpatient Pavilion,41.734146,-72.789971,,,,,,0
12567,FRACTSS,Franklin Sq @ opp CT Superior Court,41.663811,-72.780052,,,,,,0
12568,FRACTSN,Franklin Sq @ CT Superior Court,41.663784,-72.779847,,,,,,0
12569,SOUWESW,South St @ West St,41.667598,-72.947459,,,,,,0
12576,JERCASN,Jerome Ave @ opp Case St,41.69404,-72.928068,,,,,,0
12577,JERMIXN,Jerome Ave @ Mix St,41.702879,-72.92779,,,,,,0
12578,JERSTEN,Jerome Ave @ Stevens St,41.713156,-72.927974,,,,,,0
12579,STESHEE,Stevens St @ opp Sheffield Ln,41.7142,-72.918024,,,,,,0
12580,STADEBS,Stafford Ave @ Debra Ln,41.71137,-72.91307,,,,,,0
12581,STASONS,Stafford Ave @ opp Sonstrom Rd,41.707349,-72.911903,,,,,,0
12582,STAMALS,Stafford Ave @ Maltby St,41.701622,-72.910758,,,,,,0
12583,BRORATS,Brook St @ opp Rathbun Rd,41.688779,-72.912365,,,,,,0
12584,BROHARS,Brook St @ opp Hardwick Rd,41.683875,-72.90862,,,,,,0
12585,BROROOS,Brook St @ Root Ave,41.681722,-72.906996,,,,,,0
12605,CHUUPSN,Church St @ Opp Upson St,41.669307,-72.945248,,,,,,0
12606,NMASCHN,N Main St @ School St,41.670889,-72.94548,,,,,,0
12607,CHUPLES,Church St @ Pleasant St,41.670326,-72.945661,,,,,,0
12608,CHUUPSS,Church St @ Upson St,41.66911,-72.945441,,,,,,0
12609,WESUPSN,West St @ Upson St,41.66884,-72.948259,,,,,,0
12610,WESSCHN,West St @ School St,41.671761,-72.949244,,,,,,0
12611,WESGAYN,West St @ opp Gaylord St,41.67378,-72.949829,,,,,,0
12613,MAIEASTE,Uconn Health Blvd @ Academic Way,41.731447,-72.788919,,,,,,0
12623,RIVEMANW,Riverside Ave @ Main St,41.671079,-72.943049,,,,,,0
12634,NEWCOOW,New Britain Ave @ Cooke St,41.677616,-72.847655,,,,,,0
12639,NMODMVN,N Mountain Rd @ DMV,41.670746,-72.820432,,,,,,0
12640,NMOMRCS,N Mountain Rd @ Mountain Ridge Condos,41.670317,-72.820045,,,,,,0
12641,THONMON,Thocc Cancer Ctr @ N Mountain Rd,41.674794,-72.82273,,,,,,0
12686,MUNCONN,Munson RD @ UConn Employee Parking,41.725111,-72.791077,,,,,,0
12721,BIRSOUW,Birdseye Rd @ South Rd,41.72557,-72.803366,,,,,,0
12769,COLWASIE,Columbus Blvd @ Washington St,41.668898,-72.783824,,,,,,0
12770,COLHIGE,Columbus Blvd @ High St,41.668987,-72.785493,,,,,,0
12776,GROWMAN,Grove Hill St @ W Main St,41.666022,-72.790951,,,,,,0
12777,LAKGROE,Lake St @ Grove Hill St,41.668462,-72.791034,,,,,,0
12778,COLCEDAE,Columbus Blvd @ Cedar St,41.668711,-72.787562,,,,,,0
12779,CORELTN,Corbin Ave @ Opp Elton St,41.672326,-72.804679,,,,,,0
12780,CORELTS,Corbin Ave @ Elton St,41.672478,-72.804885,,,,,,0
12782,NEWCTSN,New Britain Ave @ CT Self Stor,41.671657,-72.833607,,,,,,0
12783,NEWMANE,New Britain Ave @ Manafort Brothers,41.671434,-72.833413,,,,,,0
12784,WASWALGS,Washington St @ Walgreens,41.670122,-72.784053,,,,,,0
12785,WASBROS,Washington St @ Broad St,41.673572,-72.784692,,,,,,0
12786,FIEFARW,Fienemann Rd @ Farm Springs Rd,41.707527,-72.804728,,,,,,0
12787,COLAMBN,Colt Hwy @ Amberwoods Rehab,41.714506,-72.802946,,,,,,0
12788,COLOTIN,Colt Hwy @ Otis Elevator,41.716445,-72.799556,,,,,,0
12789,FIEEXTN,Fieinemann Rd @ Extended Stay America,41.705971,-72.798991,,,,,,0
12790,FRAPEAS,Franklin Sq @ Pearl St,41.662614,-72.779932,,,,,,0
12800,STARSTS,State St @ Meriden Transit Center,41.539065,-72.801028,,,,,,0
12834,PRATEME,Pratt St @ E Main St,41.537618,-72.800268,,,,,,0
12835,PRATMIE,Pratt St @ Mill St,41.538448,-72.798323,,,,,,0
12837,STATMILS,State St @ opp Mill St,41.540691,-72.798817,,,,,,0
12838,PRATMIN,Pratt St @ opp Mill St,41.539288,-72.796318,,,,,,0
12839,PRATCENE,Pratt St @ Center St,41.540154,-72.79406,,,,,,0
12840,PRATMYE,Pratt St @ Myrtle St,41.540895,-72.791451,,,,,,0
12841,PRATHOBE,Pratt St @ Hobart St,41.541886,-72.788142,,,,,,0
12852,NBROAWIW,N Broad St @ Twiss Ave,41.546762,-72.783006,,,,,,0
12865,CAMPCEW,Camp St @ Center St,41.542682,-72.794083,,,,,,0
12866,CAMPSTW,Camp St @ State St,41.542844,-72.796112,,,,,,0
12867,STATPAS,State St @ opp Park St,41.541772,-72.797754,,,,,,0
12998,NBROAATN,N Broad St @ Atkins St,41.544717,-72.784312,,,,,,0
13047,STAELLN,Stanley St @ Ella Grasso Blvd,41.692699,-72.771319,,,,,,0
13095,NMAPOSS,N Main St @ Post Office,41.674632,-72.946382,,,,,,0
13173,UTCFARWW,UTC Corporate Office @ Farm Springs Rd,41.711244,-72.801858,,,,,,0
13174,NBSBAYPE,CTfastrak Downtown New Britain Station @ Bay P,41.668378,-72.779287,,,,,,0
13374,NMAHOPN,North Main St @ Hope St,41.672274,-72.945604,,,,,,0
13379,CCAR1103,CCARC @ 1103 Chamberlain Hwy,41.606956,-72.795442,,,,,,0
13380,DNBCOLW,Downtown New Britain Station @ Columbus Blvd Bay W,41.668548,-72.781404,,,,,,0
13381,DNBCOLX,Downtown New Britain Station @ Columbus Blvd Bay X,41.668521,-72.781283,,,,,,0
13384,EMMREDS,Emmett St @ Redstone Hill Rd,41.65814,-72.905336,,,,,,0
13385,EMMREDSN,Emmett St @ Redstone Hill Rd,41.658292,-72.905155,,,,,,0
13386,ENTHORS,Enterprise Dr @ Horizon Dr,41.651238,-72.910699,,,,,,0
13387,ENTHORN,Enterprise Dr @ Horizon Dr,41.651622,-72.910578,,,,,,0
13388,EMALINE,East Main St @ Lincoln Ave,41.672542,-72.895867,,,,,,0
13389,SLAOSGS,Slater Rd @ Osgood Ave,41.685329,-72.808402,,,,,,0
13390,OSGSLAE,Osgood Ave @ Slater Rd,41.68532,-72.807954,,,,,,0
13391,DNBBAYT,Downtown New Britain Station @ Bay T,41.66903,-72.780146,,,,,,0
13392,MERNBRS,Meriden Park & Ride @ North Broad St,41.57159,-72.771912,,,,,,0
13393,NEWCOMCN,New Park Dr @ Comcast,41.597393,-72.750004,,,,,,0
13394,EASWHIS,East St @ Whiting St,41.658828,-72.866677,,,,,,0
13395,EASWHIN,Whiting St @ East St,41.658846,-72.866738,,,,,,0
13396,PRIQUES,Price Chopper @ Queen St,41.627441,-72.875196,,,,,,0
